baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Domain,Phylum,Class,Order,Family,Genus,Species
98.90086764349806,8.268004328001325,0.9875140580374716,8.37254341921236,5.638773704295474e-17,7.161242604455251e-15,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosomonas,uncultured bacterium
79.16566170826633,8.26075653609336,1.0900798452434752,7.578120604778521,3.5059642029762175e-14,1.8552393907415816e-12,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Hirschia maritima DSM 19733
76.50508370887265,8.206277850822165,1.0028913880267192,8.182618725013453,2.777408761210919e-16,2.580957897613073e-14,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured Flexibacteraceae bacterium
68.67624913312518,8.058862115218945,1.0481371942092959,7.688747388931723,1.4858249372559412e-14,8.577262137795661e-13,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured bacterium,uncultured bacterium
62.93397196960142,7.931350177303044,1.0571644596286243,7.502475234637837,6.262384879345527e-14,3.1394324197771653e-12,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,uncultured,uncultured bacterium
62.420082514637485,7.919357400313668,0.9518074417616249,8.32033566123034,8.771455182069989e-17,9.829189483437253e-15,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
60.2005121241934,7.837319945971938,1.055776652564925,7.423274541004289,1.142595900889477e-13,5.363487913546915e-12,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,NA
60.95274922875011,7.831173291123566,1.0668533507885585,7.3404402632613,2.1289237810983393e-13,9.217272279528038e-12,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,NA,NA
58.59847684567286,7.823475522618422,0.8888690744450355,8.801606161743225,1.3487177337989735e-18,2.7045339819863624e-16,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,uncultured bacterium
225.6976092386545,7.805364942375936,1.3014900973752255,5.997252655335121,2.00683701543002e-9,3.133626651142777e-8,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,Spirochaeta litoralis
67.8564214894468,7.763207511919912,1.0998931605486686,7.0581469095119465,1.687376180853851e-12,5.844457499139247e-11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,NA
55.97942661668921,7.759998393680705,1.0026512391158267,7.7394791837326675,9.982488005746246e-15,6.134399887402129e-13,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Algicola,uncultured bacterium
52.759529040266784,7.6325983734410014,1.0672524568218034,7.151633453410169,8.575129605376017e-13,3.171965417134235e-11,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA
73.14345160463313,7.5572758704485175,1.0712648641248015,7.054535366118477,1.7317840358092675e-12,5.944231690480458e-11,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
72.20593977443778,7.473074347056384,1.332177379279718,5.609669150137445,2.0271377863330875e-8,2.5830752394411584e-7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes BD2-2,NA,NA
44.71680978024844,7.430401902784023,0.9591198407337853,7.747104780044287,9.401137965334243e-15,5.969722607987244e-13,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,NA
44.280699297222164,7.415918960594082,1.0993695799180179,6.745610480824021,1.523849296097913e-11,4.0886379000936963e-10,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured bacterium
41.89044202405876,7.303838060481403,1.034161473995474,7.0625702505268215,1.6345063302914473e-12,5.713274420560013e-11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
39.916565249750704,7.263265748563393,1.0383738284168964,6.9948467014398465,2.6554912492890778e-12,8.502035008228056e-11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
38.67501041766436,7.216686667130696,0.9453405078029954,7.633954757638102,2.2765983430231795e-14,1.2755646598409285e-12,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,NA
81.13993392875886,7.18821843352698,1.3826851751199343,5.198738341071367,2.0064573279529333e-7,1.951690154002019e-6,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,NA
37.71003751863689,7.179429607461217,0.7515499766776752,9.552830590453642,1.262001512059704e-21,6.868893944210675e-19,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured bacterium
87.38325855419012,7.152598778017116,1.060768971259823,6.742843137202936,1.553168687441213e-11,4.1381627266790357e-10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
35.23834514242511,7.079328645592466,0.953840619276131,7.421919870601615,1.1543464800809633e-13,5.363487913546915e-12,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Bythopirellula,uncultured bacterium
85.43734293038321,6.979801702069159,1.3138993001534318,5.31228055396185,1.0826175809149761e-7,1.1208622237190378e-6,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sp. r49
33.73031317986198,6.9376976668761605,0.9667067136671674,7.176631307915771,7.14500278360752e-13,2.7497434955095607e-11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
1911.3310107813675,6.934225863528107,1.59926086359243,4.335894175482861,1.451687765946579e-5,8.807213994038959e-5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured Firmicutes bacterium
30.09959325862929,6.8459300992359635,0.9089743888202485,7.531488437337875,5.0165154530653236e-14,2.5483898501571842e-12,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia,uncultured bacterium
30.046668371799807,6.843318169639094,0.9933375051435146,6.889217546105229,5.610009286718204e-12,1.696359950983838e-10,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,NA
29.982047451489365,6.798383398114732,0.9205132599694535,7.3854269066589335,1.519650022926758e-13,6.892698318274937e-12,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
31.106121271648583,6.793825807337923,1.0188320204960628,6.6682492016986785,2.5887295810355965e-11,6.404584223211444e-10,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA
1310.1116658182855,6.788364837874225,1.323806455348926,5.127913382236048,2.9297117019399216e-7,2.711977044412885e-6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
83.96729573413566,6.762007509018218,0.9844624917437723,6.868730465333135,6.477576055668246e-12,1.9432728167004738e-10,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
205.54197022188777,6.725523347315604,1.0408902554568513,6.461318387848431,1.0379467299831426e-10,2.272745425997571e-9,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured Flexibacteraceae bacterium
69.5890849277588,6.701178022542997,1.0183659905611147,6.580323856701735,4.6942465424778935e-11,1.0972441304810291e-9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,NA
58.84054279361,6.688193600199843,1.3283582499474818,5.034932105449918,4.780182283440276e-7,4.134016499935737e-6,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,NA
350.0908793834128,6.562937033656209,0.9031033697540719,7.267093948994335,3.673033636564979e-13,1.5082580184998732e-11,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,uncultured,NA
347.87567281367245,6.543347065870226,1.3277071500951114,4.928305963707048,8.294565362307311e-7,6.723892346891672e-6,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NS10 marine group,uncultured Bacteroidetes bacterium
24.4751332645433,6.538016100448653,0.9774790322407451,6.68865099383369,2.2523717324203192e-11,5.798335338190146e-10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,uncultured,uncultured bacterium
36.14703278443503,6.5275007848865805,1.0223667429340584,6.384695932257645,1.7173836730401373e-10,3.5178665560660878e-9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
90.88668076700034,6.49412345092715,1.2360813357215557,5.253799457408878,1.4899310982123517e-7,1.505739385726541e-6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes BD2-2,uncultured bacterium,uncultured bacterium
250.1410999849649,6.435624707977708,1.0537919506928093,6.107111279172938,1.0145050919883276e-9,1.7178952891002347e-8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Hirschia baltica ATCC 49814
68.25156630846126,6.361907584294345,1.3347394498099086,4.7664040987178415,1.8754293361355557e-6,1.398314240836882e-5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
320.24757460952964,6.357227315797427,1.2324854335076916,5.158054726622255,2.4952869385170953e-7,2.3590678004342764e-6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,uncultured bacterium
22.005684547699214,6.356483935821234,1.0273732954746386,6.1871220167199175,6.12725383821611e-10,1.0858063778420177e-8,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Parahaliea,uncultured bacterium
21.63944668409044,6.3536657746059015,0.9355209303464089,6.791580571322159,1.109116115384054e-11,3.10715617618621e-10,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,uncultured,uncultured marine bacterium,uncultured marine bacterium
21.00164132562332,6.308758481716402,0.8725268144760339,7.230446534190369,4.814084930783176e-13,1.9105899569045732e-11,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,uncultured gamma proteobacterium,uncultured gamma proteobacterium
22.741589406394496,6.293532378150864,1.0544888180230558,5.968325382482396,2.3970098816420297e-9,3.688010675258844e-8,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,uncultured bacterium
66.97678234485006,6.282544215971296,1.0167618323381897,6.178973301469906,6.451980464976382e-10,1.1328131599797241e-8,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Marinobacterium,uncultured bacterium
20.287552590319528,6.256736128370951,0.9797283478912325,6.386194848641413,1.7006428652375436e-10,3.5178665560660878e-9,Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,uncultured bacterium,uncultured bacterium,uncultured bacterium
115.88385904401079,6.253998350978524,0.9636582318898851,6.48985101150794,8.592129989776086e-11,1.9256479565321696e-9,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured,NA
20.15280149660711,6.246707824710868,0.9336146194349809,6.690884755522943,2.218253098693633e-11,5.749349868042681e-10,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,NA
20.079325068432595,6.24121100982843,0.9591781142869499,6.506832168984722,7.67520780781518e-11,1.7406274849866566e-9,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gimesiaceae,uncultured,uncultured bacterium
19.880230975327002,6.226205847052764,0.8860064784237176,7.027268985808912,2.1061510668738856e-12,7.038978565604828e-11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Bauldia,NA
20.814259605500784,6.210998739167218,0.9773602735340378,6.354871286827388,2.086012141751935e-10,4.117982518173509e-9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,uncultured bacterium
23.542350909678827,6.187778096935639,0.9993998526210364,6.191493905775059,5.959664266858906e-10,1.0660244533677199e-8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
19.24148062694514,6.17699782043076,0.929078754753498,6.648519072066859,2.960566238875688e-11,7.154665334449982e-10,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium
18.99956269869378,6.157896995335181,0.9881708501610608,6.231611663440096,4.616607439875028e-10,8.456381897078778e-9,Bacteria,Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus Endoecteinascidia,uncultured gamma proteobacterium
1397.438455411847,6.151230169502764,1.0183090070465302,6.040632192131531,1.5351155509000943e-9,2.4888469144380255e-8,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinagarivorans,uncultured bacterium
18.81052654648471,6.142804464416486,1.0356895103598942,5.931125499457756,3.0086513113384822e-9,4.5308148206322593e-8,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
19.27323715588615,6.126100079507206,0.9438397845271095,6.490614381736998,8.548703339975028e-11,1.9256479565321696e-9,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,marine metagenome
18.047090818532944,6.08020029131418,0.9111486226419324,6.673115823502273,2.5042858823312312e-11,6.277190270843415e-10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia,uncultured bacterium
19.040542151428713,6.066001289838519,1.0290741082246513,5.8946204567361296,3.755435616939756e-9,5.499981855061565e-8,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured,NA
659.6826111553347,6.058820916300812,1.0812209781186537,5.60368420417007,2.098428811420332e-8,2.638618406439427e-7,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,Symbiodinium sp. A1
17.541791770682774,6.037210723617326,0.8848774228196343,6.822652005720682,8.937497805121806e-12,2.5993791326346624e-10,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,uncultured,uncultured delta proteobacterium
20.849812288313696,6.036101091114194,1.0813825796880117,5.581836811959429,2.3799163004092942e-8,2.9439873716101986e-7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
609.1305065237324,6.03264072784304,1.3835217479333966,4.360351210130348,1.2985385452841476e-5,7.992620125254607e-5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,NA
17.110155564753853,5.999434621422383,0.9459310253145196,6.342359496483993,2.2627254457792882e-10,4.443806158978912e-9,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA
17.009014281566618,5.990463375777148,0.8037457698571475,7.453181839876873,9.111556141304129e-14,4.339378612296091e-12,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured Rhizobiales bacterium
21.394852476567742,5.9740717690818,0.9896413181806932,6.036603019025351,1.5739228500245306e-9,2.5409517197429922e-8,Bacteria,Proteobacteria,Deltaproteobacteria,MBNT15,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium
17.395074310703215,5.938997582660319,1.024095137987919,5.799263527731326,6.660679068215031e-9,9.433898605910508e-8,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rubripirellula,uncultured bacterium
184.77737975096838,5.933402650543892,1.1391251200501893,5.208736552383701,1.9013084301937687e-7,1.871830780113245e-6,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,uncultured bacterium
440.30443355985295,5.879902032511994,1.4012519617003638,4.19617755637392,2.7145746593937886e-5,1.5299599781494578e-4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,uncultured,uncultured Bacteroidetes bacterium
48.867057424122336,5.864814689521129,1.048447733207599,5.593807400945432,2.2214337310054327e-8,2.7568933274041364e-7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,Carboxylicivirga,uncultured bacterium
153.0946779567467,5.8585347570263675,1.454721262891498,4.027255878134046,5.6431609484558e-5,2.9614935555945726e-4,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,uncultured organism,uncultured organism,uncultured organism
15.548402675721452,5.853902162192019,0.9757532857248823,5.9993671021493755,1.9808807369769426e-9,3.1186593421000626e-8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,uncultured bacterium
16.350166863445654,5.843775450020405,1.0278568621343587,5.685398098997681,1.3050828456512087e-8,1.7632502276351435e-7,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Desemzia,NA
252.5426725374361,5.798129344408088,1.0315669071116487,5.620701191978568,1.9018396625788212e-8,2.4315466826930565e-7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
168.59313335297642,5.775612617947333,1.2648782100159066,4.566141287132064,4.967839999422054e-6,3.320608841718952e-5,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,uncultured bacterium
14.710663757697638,5.7693355534032165,0.9516805995468138,6.0622603383430835,1.3422172307716042e-9,2.223412021408614e-8,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured Algisphaera sp.
14.41584878090507,5.73834549112869,0.9371376107879716,6.123268797528816,9.167484426829284e-10,1.566283213731819e-8,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,NA,NA,NA
14.331057525073875,5.729307535125044,0.8168939357942758,7.01352682898101,2.3238437884993966e-12,7.655182216212174e-11,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
14.434707534685757,5.697822924517907,0.99685118262739425,5.715821000984512,1.0917561509102737e-8,1.4908928082323093e-7,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,NA,NA,NA
274.7625767292308,5.667227487366608,1.1063900436866148,5.1222690584622175,3.018807148435003e-7,2.784904415384349e-6,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
34.23120398184835,5.6320885739190825,0.7679687099346145,7.333747457495505,2.238046541075988e-13,9.580850923033162e-12,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hellea,uncultured alpha proteobacterium
13.51327464101565,5.601592026101533,0.8492573272491338,6.595871294093972,4.227655716308762e-11,1.006710517446024e-9,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA
13.149572335131078,5.597132261958561,0.8578630036742432,6.524505938577534,6.822604727122216e-11,1.5773845575324886e-9,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureisphaera,Aureisphaera salina
21.276888567013195,5.594391809450498,0.9981087108748836,5.604992470756799,2.082640174417433e-8,2.6274367763345765e-7,Bacteria,Planctomycetes,OM190,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
13.654080221291512,5.593619939408977,0.992481068503651,5.63599661184711,1.7404880089619653e-8,2.2632284348618047e-7,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,bacterium YC-LK-LKJ22,bacterium YC-LK-LKJ22
20.85479670849096,5.580745813589391,1.1678224859084927,4.778762081505838,1.763777509803092e-6,1.322833132352319e-5,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
14.234411906975225,5.579955234574732,0.9283181117633382,6.010822328970421,1.8458461397761748e-9,2.9181219056212556e-8,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,NA
12.939384116722387,5.572292752813252,0.9305420391074215,5.988222475320095,2.1214674845546145e-9,3.29909841475636e-8,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,uncultured bacterium
13.232225507032933,5.557326578979903,1.0008006434181265,5.55288070159453,2.8099985740013986e-8,3.398760179982644e-7,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Pelagicoccus,NA
12.80358083823531,5.556037875334156,1.0240560938110397,5.425521032404856,5.77857246171813e-8,6.272467543916261e-7,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,NA,NA
35.51861851360532,5.552418792683943,0.9402245206299283,5.905417983530096,3.517537517406661e-9,5.21471515226435e-8,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured Flexibacteraceae bacterium
114.39454364228462,5.5504206463848575,1.20393542282819,4.61023119773837,4.022214047015162e-6,2.7562294099150657e-5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,marine metagenome,marine metagenome
17.34297975527321,5.543638623809274,1.0031458564957216,5.526253822325305,3.271407491076703e-8,3.8588428919511574e-7,Bacteria,Planctomycetes,OM190,uncultured planctomycete,uncultured planctomycete,uncultured planctomycete,uncultured planctomycete
12.036625856601969,5.46046808639878,0.9487038314746987,5.755714170470711,8.627626085267031e-9,1.1996808534623133e-7,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Marinicella,uncultured bacterium
48.61394798375629,5.446766845093055,0.8055214266586522,6.761790145901578,1.3629703040543197e-11,3.709226327462113e-10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
14.568579641883929,5.442984028321341,0.8995396850242802,6.050854808228305,1.440792597177785e-9,2.3595779712342867e-8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA
483.9420823601937,5.429426550766549,1.2132107230369482,4.4752543376598535,7.632040632842257e-6,4.928487256123559e-5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,marine metagenome,marine metagenome
11.72139553556265,5.419314589367062,0.9601763017476344,5.644082841352436,1.6606410471295155e-8,2.1817387550218808e-7,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,uncultured organism
101.30668239934973,5.398762877635086,1.417644887611017,3.8082618043598764,1.399470630672743e-4,6.715343958265933e-4,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
75.192024578828807,5.374868696531893,0.9019299650170932,5.959297179388013,2.5332505217335844e-9,3.876178509158617e-8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Oceanicaulis,NA
21.6566486535103,5.355004378623363,1.0931277725642348,4.898790894372497,9.64281980085633e-7,7.767260769822963e-6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,NA
7243.689447264124,5.3522598106614625,1.084742216792691,4.934130642104761,8.050854124934049e-7,6.540757026896991e-6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,Carboxylicivirga,uncultured bacterium
11.221458381002446,5.3514886314371495,0.8516314613458329,6.28380804882454,3.3037859173678923e-10,6.2624001717271985e-9,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,SH-PL14,uncultured Planctomycetaceae bacterium
10.984908298851469,5.318191729014176,0.9266977848123926,5.738863107448593,9.53142222361053e-9,1.3062848443149683e-7,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured bacterium
313.7738292766427,5.315629819984516,0.853707182989698,6.226525822787486,4.768916530887972e-10,8.652177134611034e-9,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,NA
12.598146106359037,5.306280136632165,1.020142985882048,5.2015062692845815,1.976798028421246e-7,1.9361440843920172e-6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
131.04707543642655,5.306169675062571,1.0347998749177307,5.127725470090944,2.932636593958291e-7,2.711977044412885e-6,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Bythopirellula,NA
