baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Domain,Phylum,Class,Order,Family,Genus,Species
33.83779946227262,8.881580940554944,0.7855027030418383,11.306875082875282,1.2133422432944583e-29,5.623289778468316e-27,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,NA
33.83597750396086,8.881498239822651,0.8344184593820176,10.6439378706943,1.8609442150065e-26,3.9529556700429735e-24,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
42.73247228717416,8.868271970160324,0.829300286070193,10.693680104928484,1.0895990023151749e-26,2.524898051728528e-24,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,Roseibacillus persicicus
32.612053191539665,8.826660708031413,0.8336978024862397,10.587362329262106,3.410670738605816e-26,6.95503977016498e-24,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maripseudobacter aurantiacus
31.134106852012184,8.757537208422583,0.8360458669850571,10.474948270486587,1.1259914708757114e-25,2.1260387105645838e-23,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
30.903177736461014,8.746431421483857,0.8306206229052427,10.529995500101675,6.283748462195315e-26,1.2320980638566043e-23,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,NA
29.17120936982725,8.660293401774812,0.8279194414260788,10.4603092625263,1.314259940570166e-25,2.3928918489381094e-23,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
28.04257183692533,8.601264438019768,0.7570928750576632,11.360910558515904,6.5458772593647e-30,3.337088226824124e-27,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,planctomycete DDSe3016
27.831820499630467,8.589964434559594,0.8270463879119553,10.38631515729932,2.8619730759805043e-25,5.031151290120211e-23,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
47.66349486369875,8.543818126712203,1.3883767275310743,6.1538183097504975,7.5639335284567e-10,7.981220234209829e-9,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter fluminis
26.954289860536026,8.54195536608384,0.8242920556136483,10.362777741106264,3.661708106837778e-25,6.22246264288633e-23,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured Bacteroidetes bacterium
26.864651151783193,8.536964055293689,0.757118554213143,11.27559747121238,1.7319879921054247e-29,7.358062319794545e-27,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured alpha proteobacterium,uncultured alpha proteobacterium,uncultured alpha proteobacterium
27.468064689290458,8.529330847603342,0.9277803426185823,9.19326531917029,3.8109357889052344e-20,2.1586834057598762e-18,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
26.607896187209274,8.522555687250728,0.8237611209536183,10.345906683948233,4.367622176504948e-25,7.182625114781363e-23,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
26.12294504455182,8.49495016739098,0.8247498954139794,10.30003182131594,7.043799726930812e-25,1.0561556178792142e-22,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,uncultured,uncultured actinobacterium
26.05366630988647,8.490963158134942,0.8231084389541242,10.315728470630082,5.982587686525315e-25,9.531010008095642e-23,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
25.431526626910482,8.454618346331937,0.7063320479216328,11.969750446988034,5.118233526559213e-33,4.348792419733144e-30,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus,NA
25.153042759236907,8.438102369435732,0.822014167569334,10.265154424755105,1.0115899616354784e-24,1.4325237845604637e-22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Cohaesibacter,uncultured bacterium
24.875927820575505,8.421440242688005,0.8208743501852216,10.259109985331856,1.0769472992913927e-24,1.4838587383209514e-22,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,NA
24.668091616579453,8.40881593583396,0.8201801180006939,10.252401577755444,1.1543904786598576e-24,1.5487059632126195e-22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
23.929118446815714,8.363013160034658,0.8190666802383443,10.210417981599573,1.7809596867036558e-24,2.328033969952625e-22,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured Bacteroidetes bacterium
24.23314444593189,8.355972554345279,0.8719399192386525,9.583197614855644,9.408598044549187e-22,7.053681298692906e-20,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,uncultured organism
23.81365388904013,8.35572327232006,0.8189369987202512,10.203133190193515,1.919773545288774e-24,2.4467513834705425e-22,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured bacterium
23.120866542386622,8.31119307286099,0.817074716686562,10.17188869405348,2.6472500467764563e-24,3.2916294484064327e-22,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,uncultured bacterium
22.805035809693187,8.290432705415117,0.7143410897105463,11.605706048317103,3.8549263219828597e-31,2.807487769924089e-28,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
22.61282248817405,8.277641254372787,0.8161104732420398,10.142795032992828,3.567435298840473e-24,4.33018694130684e-22,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,NA,NA,NA
22.150964257071713,8.246447325014811,0.8154880490449598,10.112284704444718,4.873430212991124e-24,5.646533460415625e-22,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured bacterium
22.017872662676282,8.237337082238838,0.7242087465410263,11.374257935411713,5.617862985317368e-30,3.1822072776831048e-27,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
21.89694222996543,8.228998787055948,0.8145125229935889,10.10297393195601,5.359184595920799e-24,6.071360682223163e-22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,uncultured bacterium
21.689106025969377,8.214564045640365,0.8139516394259079,10.092201609710154,5.9812714275026335e-24,6.628809073349657e-22,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,uncultured organism,uncultured organism
22.84564729077323,8.211322363111641,1.0634292807593815,7.72155000024829,1.1492350355656902e-14,2.3624194400459227e-13,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,NA
21.59673437974891,8.20810189043321,0.8146490481997728,10.075629387368258,7.080599927592743e-24,7.680191155503787e-22,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,NA,NA
21.27689533876961,8.185505565553608,0.7370432090272124,11.10586932393999,1.174686453031353e-28,3.992367691702559e-26,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium
21.11178323709145,8.173692733186918,0.8129388418141661,10.054498952155352,8.776675339502279e-24,9.321560600163045e-22,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured bacterium
21.069970113929433,8.17069252046061,0.7282198546482984,11.220090290461435,3.249385198122871e-29,1.2742589030792611e-26,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,NA
20.99631867931587,8.165377688341199,0.8124140414802021,10.050758937479765,9.116260371186949e-24,9.484631708634911e-22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
20.973225767760752,8.163708894238484,0.8125710151583154,10.04676359597681,9.493411106200173e-24,9.679481963881695e-22,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,uncultured organism,uncultured organism
20.811575386874935,8.151973097175274,0.8119316845669601,10.040220442343115,1.0144718890452021e-23,1.014074056931851e-21,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
20.095695128666307,8.098820866649675,0.8124045117771005,9.968951118863,2.0841814967946937e-23,2.0047466548413864e-21,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,NA
19.887858924670258,8.083015726751597,0.8098826334461479,9.980477902529401,1.8557081500131482e-23,1.8193077209167363e-21,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,planctomycete MS1399
19.541465251343507,8.056282561434015,0.8094409228478406,9.952897529679806,2.4494548597516925e-23,2.31246682870632e-21,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
25.722722280144225,8.038156840682264,1.259504840023456,6.381997579725511,1.74792727226325e-10,1.9670934291386418e-9,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,uncultured Planctomycetales bacterium
18.68702752380418,7.988141953764227,0.8071071709400318,9.89725062715091,4.278760580401541e-23,3.936592018843344e-21,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Primorskyibacter,Primorskyibacter sedentarius
18.640841700693947,7.984365371804958,0.8069562028521802,9.894422204804032,4.401446549118686e-23,3.936592018843344e-21,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium
18.525377142918362,7.974880491090228,0.8059408661036169,9.8951186451748,4.3709182601496907e-23,3.936592018843344e-21,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
82.10258941288211,7.943203908618962,1.1166069449396536,7.113697388876842,1.1297471544996918e-12,1.7243865250417452e-11,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA
17.94805435404044,7.926497251621895,0.8042542413141108,9.855710849184208,6.475682541292199e-23,5.691901654397867e-21,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
48.53335530416285,7.899229197819328,1.1371190849511106,6.946703561974732,3.739202507558111e-12,5.265871376666091e-11,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,planctomycete MS1399
17.578567769158568,7.8946581278324155,0.8031404678691717,9.829735200341595,8.383892771336185e-23,7.244251753944385e-21,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
18.438784617848455,7.835293808834797,1.0292379933749514,7.6127133464460055,2.6840063081231362e-14,5.163420437287453e-13,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Rubinisphaera,Rubinisphaera brasiliensis DSM 5305
16.862687510949947,7.830895538356476,0.8012115147437207,9.773818017157808,1.4584974862465943e-22,1.2392366974808564e-20,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,uncultured bacterium
16.51629383762319,7.799000777519071,0.7998371589541892,9.750735746906903,1.8313612367746124e-22,1.5305376368978644e-20,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,NA,NA
16.60906329087873,7.790370984741373,0.8451705760086292,9.217513252214584,3.0407001350547774e-20,1.7817803779895696e-18,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Owenweeksia,uncultured bacterium
16.331550545182257,7.781697288979927,0.8009085300557578,9.716087414424441,2.57485774334457e-22,2.0835912342175587e-20,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,NA
16.424492046077887,7.777336247124663,0.8287906707027117,9.3839572790201,6.354203334494543e-21,4.1530421281093826e-19,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Catalinimonas,Porifericola rhodea
16.23917889896179,7.772967266016417,0.7996071243114485,9.720983004884824,2.4540082885988066e-22,2.017828105689793e-20,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,NA
16.054435606520855,7.755346988124615,0.798398151699452,9.713633444186664,2.6376326087487504e-22,2.1010392249064265e-20,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,NA
15.454019906087815,7.696547674227597,0.7960988760965138,9.667828840515181,4.1304767494625053e-22,3.239564687501516e-20,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
15.454019906087815,7.696547588617545,0.7969541275873093,9.657453700526018,4.5708353218101525e-22,3.5306240106951756e-20,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
17.027020553232102,7.632814343212341,1.1613249864572017,6.572505054332294,4.947570753332275e-11,5.916017468503276e-10,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA,NA
14.807418382544542,7.6304247836518,0.7938305918254657,9.612157634420633,7.104439291902779e-22,5.405736046286621e-20,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Taeseokella,Lacihabitans sp. MCCC 1A00733
14.414838886107555,7.588748195429465,0.793413159740764,9.564686572515354,1.125419593733744e-21,8.315056650513952e-20,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,NA
14.114631035891035,7.556044886305761,0.7959004817104092,9.493705632728906,2.2296404857704297e-21,1.5570831775969386e-19,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,NA
13.883701920339867,7.530374737742626,0.7926213925970856,9.50059487174421,2.0869466739125822e-21,1.4776741866119922e-19,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,NA,NA
13.860609008784751,7.52778260018556,0.7906913624427762,9.520506935764535,1.72336301093872e-21,1.255100661395085e-19,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,NA
13.629679893233579,7.501599746153529,0.7894933552624044,9.501789592212866,2.0631371364142642e-21,1.4776741866119922e-19,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Nitratireductor,NA
13.167821662131242,7.447763665609113,0.7888310149022386,9.441519824790522,3.674109468092333e-21,2.4974146757779616e-19,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,uncultured bacterium
13.121635839021009,7.442268064584972,0.7873187337104834,9.452674940822224,3.3028033432949215e-21,2.2753637086645283e-19,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,NA
13.562119010497732,7.436737567775012,0.9308394953901536,7.98928021920467,1.3572886476508644e-15,3.130976255983759e-14,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA
12.983078369690308,7.425654055224541,0.7867359141107697,9.438559905603896,3.779377881211042e-21,2.5351668997913014e-19,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Schleiferiaceae,Schleiferia,uncultured Bacteroidetes bacterium
12.915985984999065,7.417546052691399,0.7217099515735754,10.27773835807391,8.87865664172945e-25,1.2932397588439067e-22,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,uncultured bacterium,uncultured bacterium
12.682870519473788,7.388986891949168,0.785764158951714,9.403568243436805,5.274336918954074e-21,3.492022027639983e-19,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,NA
12.428848492367502,7.357215986501262,0.7843882041189816,9.37955969743939,6.624879812439029e-21,4.275143959976477e-19,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,uncultured organism,uncultured organism
12.244105199926567,7.333662495768483,0.7839278191887457,9.35502263889268,8.358181515438376e-21,5.326251170713105e-19,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Anderseniella,uncultured bacterium
12.222834246683206,7.330931557133453,0.7246705666629901,10.116226454306542,4.68116836251177e-24,5.549906119089535e-22,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured bacterium,uncultured bacterium
17.325494438946002,7.264896089503701,0.8937254565980137,8.128778290771411,4.3363860849478583e-16,1.0783851834665454e-14,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
11.689875322603761,7.260602305594883,0.781815686549699,9.286846542613258,1.5892713124127484e-20,1.0002598951457027e-18,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured Bacteroidetes/Chlorobi group bacterium,uncultured Bacteroidetes/Chlorobi group bacterium
12.614722546667497,7.2511825036921085,1.0045219784986605,7.218540419125112,5.254851912738706e-13,8.424287751931423e-12,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Limnobacter,uncultured bacterium
11.597503676383294,7.248057713183562,0.7806143473808462,9.285068532883855,1.616031430456676e-20,1.0046985649351383e-18,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,NA
11.228017091501425,7.1967589821989595,0.7788918106643695,9.239741493828722,2.4709347474283264e-20,1.5176898002879046e-18,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,NA
11.204924179946307,7.193491442991731,0.778682576488644,9.238027997787926,2.510818175684546e-20,1.523827507099978e-18,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella blandensis MED217
11.204924179946307,7.193491428554025,0.7788039362030629,9.23658843280219,2.5448170437300162e-20,1.526291445757132e-18,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,NA
11.181831268391191,7.1902164425957755,0.7788414983038546,9.231938023660122,2.6577882485865665e-20,1.575512150150502e-18,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
11.2745644127152,7.173722031221655,0.8331157466114781,8.610714730095129,7.260646140589877e-18,2.4842130217937716e-16,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,uncultured bacterium
10.997087975950256,7.163745557106931,0.7780434767412706,9.207384640137729,3.3416746177738835e-20,1.92961691410802e-18,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
25.530530452888552,7.163696406934612,1.504210429185113,4.762429689319102,1.9127585216936343e-6,1.6225029856229862e-5,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Isoptericola,Isoptericola halotolerans
10.95090215284002,7.157051302221023,0.7773894253708716,9.206520012549163,3.368691748835107e-20,1.92961691410802e-18,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
19.612551593999687,7.143441966330577,1.0877947433395718,6.566902451100227,5.137267639932147e-11,6.119109913171515e-10,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,uncultured bacterium
10.835437595064437,7.140178351326869,0.7768671683105923,9.19098996917864,3.8924238963105717e-20,2.1806128597133292e-18,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,uncultured bacterium
10.719973037288852,7.123105629274397,0.7770676544548817,9.16664795972148,4.87956187008895e-20,2.703913740621029e-18,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured bacterium
10.696880125733736,7.119666730529,0.7769224354490339,9.1639350412298,5.003859235915935e-20,2.7429757402902623e-18,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,uncultured bacterium
10.5121368332928,7.091856445018656,0.7754207802542661,9.145816859193772,5.918089119666814e-20,3.2096189714958954e-18,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,uncultured Planctomycetales bacterium
10.465951010182566,7.084819332809973,0.7747912958202615,9.144164849334512,6.00923703994365e-20,3.224746361013971e-18,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Marixanthomonas,uncultured bacterium
10.465951010182566,7.084818928010636,0.7777459356139791,9.109425846652144,8.281908922396712e-20,4.264764816805903e-18,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,uncultured bacterium
10.419765187072333,7.0777476005487685,0.7750306227039968,9.132216706296434,6.711081457159623e-20,3.527123017381418e-18,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
10.350486452406983,7.06707468495966,0.7746704005308057,9.122685828859973,7.328517498523022e-20,3.812324715047997e-18,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
9.796256575084177,6.978723945582436,0.7710853486231707,9.05052074720841,1.422881316090763e-19,7.25384894943071e-18,Bacteria,Chloroflexi,Anaerolineae,SBR1031,uncultured bacterium,uncultured bacterium,uncultured bacterium
9.70388492886371,6.963458141916945,0.770286895732409,9.040083870693277,1.565516557687682e-19,7.90198357533842e-18,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,planctomycete DDSe3021
9.565327459533007,6.940252115311911,0.7697043567178498,9.016776447656248,1.9370516847507896e-19,9.681460283195612e-18,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Simiduia,Simiduia agarivorans SA1 = DSM 21679
9.565327459533007,6.940251917097795,0.7708886143265166,9.002924401939852,2.197836845571368e-19,1.087822547448819e-17,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,uncultured bacterium
9.819946197191898,6.936336116065017,0.8497484555552992,8.162811089232536,3.273162087598403e-16,8.343290161288328e-15,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,uncultured organism,uncultured organism
9.496048724867657,6.928507559586742,0.7696890815623072,9.001696562361683,2.2225612210416033e-19,1.0894824139298167e-17,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,NA
9.426769990202306,6.916666773090304,0.76871898827807,8.997653080722818,2.3059415630837784e-19,1.119589532247724e-17,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Demequinaceae,Demequina,uncultured bacterium
9.40367707864719,6.91269745653195,0.772497305371707,8.948506885995837,3.603229774945959e-19,1.685253705749954e-17,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum sp. MEBiC06102T
